producto,old_price,current_price,url,stock,descuento
Wingspan: Oceana Expansion,35.0,22.72,https://gamersguildaz.com/products/copy-of-wingspan-european-expansion,No,0.35085714285714287
Nemesis: Spacecats,39.99,25.97,https://gamersguildaz.com/products/nemesis-spacecats-expansion,Sí,0.350587646911728
Concordia: Solitaria,29.95,19.45,https://gamersguildaz.com/products/concordia-solitaria,Sí,0.35058430717863104
Libertalia: Winds of Galecrest,60.0,38.97,https://gamersguildaz.com/products/libertalia-winds-of-galecrest,Sí,0.35050000000000003
Roll for the Galaxy: Ambition,39.95,25.96,https://gamersguildaz.com/products/roll-for-the-galaxy-ambition-expansion,No,0.35018773466833547
Beyond the Sun: Leaders of the New Dawn,39.95,25.96,https://gamersguildaz.com/products/beyond-the-sun-leaders-of-the-new-dawn,Sí,0.35018773466833547
Time Stories Revolution: Cavendish,29.99,19.49,https://gamersguildaz.com/products/cavendish,Sí,0.35011670556852287
Dark Moon,59.95,38.97,https://gamersguildaz.com/products/dark-moon-board-games,No,0.3499582985821518
Power Grid: Fabled Expansion,15.95,10.37,https://gamersguildaz.com/products/power-grid-fabled-expansion-board-games,Sí,0.3498432601880878
Twilight Imperium: Prophesy of Kings,109.99,71.96,https://gamersguildaz.com/products/twilight-imperium-prophesy-of-kings-fantasy-flight-games,Sí,0.3457587053368488
Terraforming Mars: Ares Expedition Foundations,69.95,45.87,https://gamersguildaz.com/products/terraforming-mars-ares-expedition-foundations,Sí,0.34424588992137245
Terraforming Mars: Turmoil,39.99,26.23,https://gamersguildaz.com/products/terraforming-mars-turmoil-board-games,Sí,0.34408602150537637
Tapestry,99.0,64.96,https://gamersguildaz.com/products/tapestry-board-games,No,0.3438383838383839
Kodama Forest,35.0,22.97,https://gamersguildaz.com/products/kodama-forest-board-games,No,0.34371428571428575
Batman: Everybody Lies,50.0,32.82,https://gamersguildaz.com/products/batman-everybody-lies,Sí,0.3436
Sorcerer City,50.0,32.82,https://gamersguildaz.com/products/sorcerer-city,Sí,0.3436
Circadians: Chaos Order,65.0,42.67,https://gamersguildaz.com/products/circadians-chaos-order,Sí,0.3435384615384615
Hippocrates,70.0,45.96,https://gamersguildaz.com/products/hippocrates,Sí,0.3434285714285714
Terraforming Mars: Venus Next,34.99,23.0,https://gamersguildaz.com/products/terraforming-mars-venus-next-board-games,Sí,0.34266933409545586
Curious Cargo,34.95,22.98,https://gamersguildaz.com/products/curious-cargo,No,0.34248927038626614
Shadows of Brimstone: City of the Ancients (Revised),119.95,78.88,https://gamersguildaz.com/products/shadows-of-brimstone-city-of-the-ancients-revised-core-set,Sí,0.3423926636098375
Robot or Not,24.99,16.46,https://gamersguildaz.com/products/robot-or-not,No,0.34133653461384544
Smash Up: Awesome Level 9000,24.99,16.47,https://gamersguildaz.com/products/smash-up-awesome-level-9000-board-games,Sí,0.34093637454981995
Cartographers: A Roll Player Tale,24.95,16.45,https://gamersguildaz.com/products/cartographers-a-roll-player-tale-board-games,Sí,0.3406813627254509
The Red Dragon Inn 5: The Character Trove,59.95,39.58,https://gamersguildaz.com/products/red-dragon-inn-5-character-trove-board-games,Sí,0.3397831526271894
Mage Knight: The Board Game,80.0,52.92,https://gamersguildaz.com/products/mage-knight-the-board-game-board-games,No,0.33849999999999997
Mice & Mystics: Downwood Tales,79.99,53.02,https://gamersguildaz.com/products/mice-mystics-downwood-tales-zman-games,No,0.3371671458932366
Power Grid: Recharged - The New Power Plants - Set 2,14.95,9.92,https://gamersguildaz.com/products/power-grid-the-new-power-plants-set-2,Sí,0.3364548494983277
Wild Space,29.98,19.91,https://gamersguildaz.com/products/wild-space,No,0.33589059372915275
Monuments (Deluxe Edition),119.0,79.06,https://gamersguildaz.com/products/monuments-deluxe-edition,Sí,0.3356302521008403
RELOAD,50.0,33.25,https://gamersguildaz.com/products/reload-pre-order,Sí,0.335
Ultimate Werewolf Revised,14.99,9.97,https://gamersguildaz.com/products/ultimate-werewolf-revised-board-games,Sí,0.33488992661774514
Wonder Book,89.99,59.87,https://gamersguildaz.com/products/wonder-book,Sí,0.3347038559839982
Dixit: Origins,30.0,19.96,https://gamersguildaz.com/products/dixit-origins-expansion,Sí,0.3346666666666666
Istanbul: Mocha & Baksheesh,29.99,19.96,https://gamersguildaz.com/products/istanbul-mocha-baksheesh-board-games,No,0.3344448149383127
Mystic Vale: Vale of Magic,29.99,19.96,https://gamersguildaz.com/products/mystic-vale-vale-of-magic-expansion-board-games,Sí,0.3344448149383127
Bargain Quest,45.0,29.96,https://gamersguildaz.com/products/bargain-quest,Sí,0.3342222222222222
Vampire: the Masquerade Rivals Expandable Card Game,45.0,29.96,https://gamersguildaz.com/products/vampire-the-masquerade-rivals-expandable-card-game-core-set,Sí,0.3342222222222222
Blueprints,29.99,19.97,https://gamersguildaz.com/products/blueprints,Sí,0.33411137045681893
Smash Up: The Bigger Geekier Box,44.99,29.96,https://gamersguildaz.com/products/smash-up-the-bigger-geekier-box,Sí,0.3340742387197155
Tenpenny Parks,59.95,39.95,https://gamersguildaz.com/products/tenpenny-parks,No,0.3336113427856547
Gimme That!,14.99,9.99,https://gamersguildaz.com/products/gimme-that,Sí,0.333555703802535
Everdell: Mistwood,59.99,39.99,https://gamersguildaz.com/products/everdell-mistwood,Sí,0.3333888981496916
Everdell: Newleaf,59.99,40.0,https://gamersguildaz.com/products/everdell-newleaf,Sí,0.3332222037006168
Panorama,29.99,20.0,https://gamersguildaz.com/products/panorama,Sí,0.3331110370123374
Stellar Leap: Frontiers,12.0,8.05,https://gamersguildaz.com/products/stellar-leap-frontiers,No,0.3291666666666666
Small World: Underground,59.99,40.25,https://gamersguildaz.com/products/small-world-underground-days-of-wonder,Sí,0.32905484247374567
Detective: A Modern Crime Board Game,50.0,33.55,https://gamersguildaz.com/products/detective-a-modern-crime-board-game,Sí,0.32900000000000007
Zapotec,50.0,33.55,https://gamersguildaz.com/products/zapotec,Sí,0.32900000000000007
1565 St. Elmo's Pay,50.0,33.55,https://gamersguildaz.com/products/1565-st-elmos-pay,Sí,0.32900000000000007
Tabannusi: Builders of Ur,70.0,46.97,https://gamersguildaz.com/products/tabannusi-builders-of-ur,Sí,0.329
Origins: First Builders,70.0,46.97,https://gamersguildaz.com/products/origins-first-builders,Sí,0.329
Ascension Tactics,60.0,40.26,https://gamersguildaz.com/products/ascension-tactics,Sí,0.329
Endangered,20.0,13.42,https://gamersguildaz.com/products/endangered,No,0.329
Stellar Leap,49.0,32.88,https://gamersguildaz.com/products/stellar-leap,Sí,0.32897959183673464
After the Empire,89.99,60.39,https://gamersguildaz.com/products/copy-of-ahoy,Sí,0.32892543615957326
Tales from the Loop: The Board Game,79.99,53.68,https://gamersguildaz.com/products/tales-from-the-loop-the-board-game,Sí,0.32891611451431424
A Battle Through History: An Adventure with Sabaton,59.99,40.26,https://gamersguildaz.com/products/a-battle-through-history-an-adventure-with-sabaton,Sí,0.3288881480246708
Run Fight or Die: Reloaded,49.99,33.55,https://gamersguildaz.com/products/run-fight-or-die-reloaded,Sí,0.328865773154631
Betrayal at Mystery Mansion,35.0,23.49,https://gamersguildaz.com/products/betrayal-at-mystery-mansion-board-games,No,0.3288571428571429
The Isle of Cats: Boat Pack,35.0,23.49,https://gamersguildaz.com/products/the-isle-of-cats-boat-pack,Sí,0.3288571428571429
Deception: Murder in Hong Kong,39.99,26.84,https://gamersguildaz.com/products/deception-murder-in-hong-kong,Sí,0.328832208052013
Zoned Out,39.99,26.84,https://gamersguildaz.com/products/zoned-out,Sí,0.328832208052013
Vengeance: Roll & Fight - Episode 1,50.0,33.56,https://gamersguildaz.com/products/vengeance-roll-fight-episode-1,Sí,0.3288
Chronicles of Crime: Welcome to Redview,29.99,20.13,https://gamersguildaz.com/products/chronicles-of-crime-welcome-to-redview,Sí,0.32877625875291766
Kingdom Hearts: Perilous Pursuit,29.99,20.13,https://gamersguildaz.com/products/kingdom-hearts-perilous-pursuit,No,0.32877625875291766
Chronicles of Crime: 1400,29.99,20.13,https://gamersguildaz.com/products/chronicles-of-crime-1400,Sí,0.32877625875291766
Destinies: Sea of Sand,29.99,20.13,https://gamersguildaz.com/products/destinies-sea-of-sand-expansion,Sí,0.32877625875291766
Chronicles of Crime: 2400,29.99,20.13,https://gamersguildaz.com/products/chronicles-of-crime-2400,Sí,0.32877625875291766
Chronicles of Crime: Noir,29.99,20.13,https://gamersguildaz.com/products/chronicles-of-crime-noir,Sí,0.32877625875291766
Chronicles of Crime: 1900,29.99,20.13,https://gamersguildaz.com/products/chronicles-of-crime-1900,No,0.32877625875291766
King of Tokyo - Second Edition,44.99,30.2,https://gamersguildaz.com/products/king-of-tokyo-2016-edition,Sí,0.328739719937764
It's a Wonderful World,44.99,30.2,https://gamersguildaz.com/products/its-a-wonderful-world,Sí,0.328739719937764
Cosmic Frog: Find Muck,34.99,23.49,https://gamersguildaz.com/products/cosmic-frog-find-muck,Sí,0.3286653329522722
Beyond the Sun,84.95,57.04,https://gamersguildaz.com/products/beyond-the-sun,Sí,0.32854620364920545
Cat Lady,24.99,16.78,https://gamersguildaz.com/products/cat-lady,Sí,0.32853141256502594
Dark Souls The Board Game: Darkroot Expansion,69.95,46.97,https://gamersguildaz.com/products/dark-souls-the-board-game-darkroot-expansion,Sí,0.3285203716940672
Dark Souls The Board Game: Explorers Expansion,69.95,46.97,https://gamersguildaz.com/products/dark-souls-the-board-game-explorers-expansion-1,Sí,0.3285203716940672
Dark Souls The Board Game: Iron Keep Expansion,69.95,46.97,https://gamersguildaz.com/products/dark-souls-the-board-game-iron-keep-expansion,Sí,0.3285203716940672
Dawn Of Ulos,69.95,46.97,https://gamersguildaz.com/products/dawn-of-ulos,Sí,0.3285203716940672
A Column of Fire: The Game,59.95,40.26,https://gamersguildaz.com/products/a-column-of-fire-the-game,Sí,0.32844036697247714
Dark Souls The Board Game: Characters Expansion,59.95,40.26,https://gamersguildaz.com/products/dark-souls-the-board-game-characters-expansion,No,0.32844036697247714
Dark Souls The Board Game: Iron Keep Expansion,59.95,40.26,https://gamersguildaz.com/products/dark-souls-the-board-game-iron-keep-expansion-1,Sí,0.32844036697247714
Tribes: Dawn of Humanity,49.95,33.55,https://gamersguildaz.com/products/tribes-board-games,Sí,0.3283283283283284
Dominion: Empires,49.95,33.55,https://gamersguildaz.com/products/dominion-empires,Sí,0.3283283283283284
Decrypto: Laser Drive,14.99,10.07,https://gamersguildaz.com/products/decrypto-laser-drive-board-games,No,0.32821881254169444
Mint Delivery,14.99,10.07,https://gamersguildaz.com/products/mint-delivery,Sí,0.32821881254169444
Welcome to the Dungeon,14.99,10.07,https://gamersguildaz.com/products/welcome-to-the-dungeon,Sí,0.32821881254169444
Welcome Back to the Dungeon,14.99,10.07,https://gamersguildaz.com/products/welcome-back-to-the-dungeon,Sí,0.32821881254169444
Dominion: Intrigue,39.95,26.84,https://gamersguildaz.com/products/dominion-intrigue-second-edition,Sí,0.32816020025031295
Crystal Clans,39.95,26.84,https://gamersguildaz.com/products/crystal-clans,Sí,0.32816020025031295
Dominion: Prosperity,44.95,30.2,https://gamersguildaz.com/products/dominion-prosperity,No,0.32814238042269195
Dominion: Dark Ages,44.95,30.2,https://gamersguildaz.com/products/dominion-dark-ages,Sí,0.32814238042269195
Dominion: Allies,44.95,30.2,https://gamersguildaz.com/products/dominion-allies,Sí,0.32814238042269195
Dominion: Plunder,44.95,30.2,https://gamersguildaz.com/products/dominion-plunder,Sí,0.32814238042269195
Dominion: Alchemy,29.95,20.13,https://gamersguildaz.com/products/dominion-alchemy,Sí,0.3278797996661102
Cthulhu Wars: Shaggai Map,39.99,26.88,https://gamersguildaz.com/products/cthulhu-wars-shaggai-map,No,0.32783195798949744
Cat Tower,20.0,13.46,https://gamersguildaz.com/products/cat-tower,Sí,0.32699999999999996
Dead Men Tell No Tales: The Kraken,39.99,26.92,https://gamersguildaz.com/products/dead-men-tell-no-tales-kraken-expansion-board-games,No,0.32683170792698174
Power Grid: Recharged (Second Edition),49.95,33.65,https://gamersguildaz.com/products/power-grid-recharged-2nd-edition-board-games,Sí,0.3263263263263264
Dominion: Seaside (Second Edition),39.95,26.92,https://gamersguildaz.com/products/dominion-seaside,Sí,0.32615769712140175
Forbidden Desert,31.95,21.53,https://gamersguildaz.com/products/forbidden-desert,Sí,0.32613458528951483
Roll for the Galaxy: Rivalry,79.95,53.92,https://gamersguildaz.com/products/roll-for-the-galaxy-rivalry-expansion,Sí,0.3255784865540963
Detective: A Modern Crime Board Game - Season One,30.0,20.29,https://gamersguildaz.com/products/detective-a-modern-crime-board-game-season-one,Sí,0.3236666666666667
Three-Dragon Ante: Legendary Edition,24.99,16.92,https://gamersguildaz.com/products/threedragon-ante-legendary-edition-rpgs,No,0.32292917166866736
DC Comics Deck Building Game: Rivals 3 - The Flash vs Reverse Flash,24.99,16.92,https://gamersguildaz.com/products/dc-comics-deck-building-game-rivals-3-the-flash-vs-reverse-flash,Sí,0.32292917166866736
Dominion: Nocturne,44.95,30.45,https://gamersguildaz.com/products/dominion-nocturne-board-games,Sí,0.32258064516129037
Champions of Midgard: The Dark Mountains,24.99,16.95,https://gamersguildaz.com/products/champions-of-midgard-the-dark-mountains,No,0.3217286914765906
Sherlock: Case Connection,25.0,16.96,https://gamersguildaz.com/products/sherlock-case-connection,Sí,0.32159999999999994
Smash Up: World Tour: Culture Shock,24.99,16.96,https://gamersguildaz.com/products/smash-up-world-tour-culture-shock,Sí,0.32132853141256495
Smash Up: World Tour: International Incident,24.99,16.96,https://gamersguildaz.com/products/smash-up-world-tour-international-incident,No,0.32132853141256495
Quarto,37.99,25.82,https://gamersguildaz.com/products/quarto,Sí,0.32034745985785734
Ticket to Ride: Europe 15th Edition,99.95,67.97,https://gamersguildaz.com/products/ticket-to-ride-europe-15th-edition,No,0.31995997998999504
Boss Monster,24.99,17.02,https://gamersguildaz.com/products/boss-monster-board-games,No,0.31892757102841135
Horizon Zero Dawn: The Board Game,109.95,74.89,https://gamersguildaz.com/products/horizon-zero-dawn-the-board-game,Sí,0.31887221464301957
Cthulhu Mythos (5E): Ghoul Island Act 1: Voyage To Farzeen,24.99,17.03,https://gamersguildaz.com/products/cthulhu-mythos-5e-ghoul-island-act-1-voyage-to-farzeen,Sí,0.3185274109643857
Tiny Epic Quest,30.0,20.46,https://gamersguildaz.com/products/tiny-epic-quest-board-games,Sí,0.31799999999999995
War Chest: Nobility Expansion,24.99,17.06,https://gamersguildaz.com/products/war-chest-nobility,No,0.31732693077230895
Dice Throne: Marvel: 2-Hero Box 1,29.99,20.48,https://gamersguildaz.com/products/dice-throne-marvel-2-hero-box-1,Sí,0.3171057019006335
Dice Throne: Marvel: 2-Hero Box 2,29.99,20.48,https://gamersguildaz.com/products/dice-throne-marvel-2-hero-box-2,Sí,0.3171057019006335
Dungeons and Dragons: Trials of Tempus Board Game - PREMIUM,199.99,136.64,https://gamersguildaz.com/products/dungeons-and-dragons-trials-of-tempus-board-game-1,Sí,0.3167658382919147
Pathfinder: Level 20 Board Game,30.0,20.5,https://gamersguildaz.com/products/pathfinder-level-20-board-game,Sí,0.31666666666666665
Thunderstone Quest: What Lies Beneath,39.99,27.36,https://gamersguildaz.com/products/thunderstone-quest-what-lies-beneath-board-games,Sí,0.31582895723930987
Crystal Palace,69.95,47.93,https://gamersguildaz.com/products/crystal-palace-board-games,Sí,0.3147962830593281
Istanbul: Big Box,59.99,41.13,https://gamersguildaz.com/products/istanbul-big-box-board-games,No,0.31438573095515915
Root: The Exiles and Partisans Deck,10.0,6.86,https://gamersguildaz.com/products/root-the-exiles-and-partisans-deck-board-games,No,0.31399999999999995
Zombicide: Prison Outbreak 9 Double Sided Game Tiles,24.99,17.17,https://gamersguildaz.com/products/zombicide-9-prison-outbreak-game-tiles,No,0.3129251700680271
Mystic Vale: Conclave Collector Box,49.99,34.37,https://gamersguildaz.com/products/mystic-vale-conclave-collector-box-board-games,No,0.3124624924984998
Gloomier: A Night at Hemlock Hall,27.95,19.22,https://gamersguildaz.com/products/gloomier-a-night-at-hemlock-hall,No,0.31234347048300537
Gloom: Cthulhu,27.95,19.22,https://gamersguildaz.com/products/cthulhu-gloom-board-games,No,0.31234347048300537
Viral: The Hive,16.0,11.02,https://gamersguildaz.com/products/viral-the-hive-expansion,Sí,0.31125
Dominion: Cornucopia & Guilds,44.95,30.96,https://gamersguildaz.com/products/dominion-guilds-cornucopia,No,0.31123470522803115
Boss Monster 3: Rise of the MiniBosses,24.95,17.2,https://gamersguildaz.com/products/boss-monster-3-rise-of-the-minibosses-board-games,No,0.31062124248497
Tzolk'in: The Mayan Calendar,59.95,41.46,https://gamersguildaz.com/products/tzolkin-the-mayan-calendar-board-games,No,0.3084236864053378
D&D 5th Edition: Deck of Many Things Alternate Cover,109.99,76.07,https://gamersguildaz.com/products/d-d-5th-edition-deck-of-many-things-alternate-cover,Sí,0.30839167197017914
Dungeons And Dragons (5E): Planescape: Adventures In The Multiverse,79.99,55.36,https://gamersguildaz.com/products/dungeons-and-dragons-5e-planescape-adventures-in-the-multiverse,Sí,0.30791348918614825
